Epoch 1, Train Loss: 110598480.0000, Valid Loss: 547113.1875, SSIM MAE: 1.1501, Size MAE: 0.5643, Best Vloss: inf, Best SSIM MAE: inf, Best Size MAE: inf
Epoch 133, Train Loss: 262553.5625, Valid Loss: 786.3619, SSIM MAE: 0.3168, Size MAE: 0.0280, Best Vloss: 800.7939, Best SSIM MAE: 0.322462, Best Size MAE: 0.027227
Epoch 134, Train Loss: 142702.0000, Valid Loss: 774.1323, SSIM MAE: 0.3113, Size MAE: 0.0278, Best Vloss: 786.3619, Best SSIM MAE: 0.316848, Best Size MAE: 0.027227
Epoch 135, Train Loss: 156486.8750, Valid Loss: 764.9496, SSIM MAE: 0.3058, Size MAE: 0.0276, Best Vloss: 774.1323, Best SSIM MAE: 0.311313, Best Size MAE: 0.027227
Epoch 136, Train Loss: 152310.8594, Valid Loss: 754.1644, SSIM MAE: 0.3002, Size MAE: 0.0275, Best Vloss: 764.9496, Best SSIM MAE: 0.305783, Best Size MAE: 0.027227
Epoch 137, Train Loss: 202935.2969, Valid Loss: 746.2733, SSIM MAE: 0.2950, Size MAE: 0.0273, Best Vloss: 754.1644, Best SSIM MAE: 0.300244, Best Size MAE: 0.027227
Epoch 138, Train Loss: 154528.5312, Valid Loss: 736.5366, SSIM MAE: 0.2897, Size MAE: 0.0271, Best Vloss: 746.2733, Best SSIM MAE: 0.294961, Best Size MAE: 0.027227
Epoch 139, Train Loss: 153056.4375, Valid Loss: 727.0737, SSIM MAE: 0.2846, Size MAE: 0.0270, Best Vloss: 736.5366, Best SSIM MAE: 0.289733, Best Size MAE: 0.027129
Epoch 140, Train Loss: 115383.3828, Valid Loss: 714.1808, SSIM MAE: 0.2795, Size MAE: 0.0267, Best Vloss: 727.0737, Best SSIM MAE: 0.284613, Best Size MAE: 0.026954
Epoch 141, Train Loss: 134231.2188, Valid Loss: 701.4650, SSIM MAE: 0.2743, Size MAE: 0.0265, Best Vloss: 714.1808, Best SSIM MAE: 0.279463, Best Size MAE: 0.026714
Epoch 142, Train Loss: 132086.5938, Valid Loss: 689.7260, SSIM MAE: 0.2693, Size MAE: 0.0263, Best Vloss: 701.4650, Best SSIM MAE: 0.274305, Best Size MAE: 0.026474
Epoch 143, Train Loss: 181835.6250, Valid Loss: 676.7493, SSIM MAE: 0.2643, Size MAE: 0.0260, Best Vloss: 689.7260, Best SSIM MAE: 0.269271, Best Size MAE: 0.026252
Epoch 144, Train Loss: 122003.7031, Valid Loss: 666.2302, SSIM MAE: 0.2594, Size MAE: 0.0258, Best Vloss: 676.7493, Best SSIM MAE: 0.264324, Best Size MAE: 0.026003
Epoch 145, Train Loss: 100728.6562, Valid Loss: 654.1050, SSIM MAE: 0.2546, Size MAE: 0.0256, Best Vloss: 666.2302, Best SSIM MAE: 0.259436, Best Size MAE: 0.025800
Epoch 146, Train Loss: 111098.3594, Valid Loss: 641.6353, SSIM MAE: 0.2497, Size MAE: 0.0253, Best Vloss: 654.1050, Best SSIM MAE: 0.254584, Best Size MAE: 0.025564
Epoch 147, Train Loss: 105226.6016, Valid Loss: 628.7610, SSIM MAE: 0.2449, Size MAE: 0.0251, Best Vloss: 641.6353, Best SSIM MAE: 0.249714, Best Size MAE: 0.025319
Epoch 148, Train Loss: 96953.0859, Valid Loss: 616.1235, SSIM MAE: 0.2402, Size MAE: 0.0248, Best Vloss: 628.7610, Best SSIM MAE: 0.244901, Best Size MAE: 0.025063
Epoch 149, Train Loss: 119121.9062, Valid Loss: 603.4581, SSIM MAE: 0.2356, Size MAE: 0.0246, Best Vloss: 616.1235, Best SSIM MAE: 0.240209, Best Size MAE: 0.024810
Epoch 150, Train Loss: 112448.3594, Valid Loss: 591.9918, SSIM MAE: 0.2311, Size MAE: 0.0243, Best Vloss: 603.4581, Best SSIM MAE: 0.235568, Best Size MAE: 0.024553
Epoch 151, Train Loss: 91865.2656, Valid Loss: 578.5970, SSIM MAE: 0.2267, Size MAE: 0.0240, Best Vloss: 591.9918, Best SSIM MAE: 0.231081, Best Size MAE: 0.024319
Epoch 152, Train Loss: 98949.4766, Valid Loss: 568.2864, SSIM MAE: 0.2223, Size MAE: 0.0238, Best Vloss: 578.5970, Best SSIM MAE: 0.226653, Best Size MAE: 0.024042
Epoch 153, Train Loss: 107228.7422, Valid Loss: 558.6949, SSIM MAE: 0.2181, Size MAE: 0.0236, Best Vloss: 568.2864, Best SSIM MAE: 0.222298, Best Size MAE: 0.023827
Epoch 154, Train Loss: 120534.6641, Valid Loss: 547.5207, SSIM MAE: 0.2140, Size MAE: 0.0234, Best Vloss: 558.6949, Best SSIM MAE: 0.218115, Best Size MAE: 0.023624
Epoch 155, Train Loss: 122436.9688, Valid Loss: 536.2586, SSIM MAE: 0.2098, Size MAE: 0.0231, Best Vloss: 547.5207, Best SSIM MAE: 0.213971, Best Size MAE: 0.023386
Epoch 156, Train Loss: 92908.2969, Valid Loss: 528.1613, SSIM MAE: 0.2058, Size MAE: 0.0230, Best Vloss: 536.2586, Best SSIM MAE: 0.209829, Best Size MAE: 0.023144
Epoch 157, Train Loss: 88816.3203, Valid Loss: 520.2960, SSIM MAE: 0.2017, Size MAE: 0.0228, Best Vloss: 528.1613, Best SSIM MAE: 0.205751, Best Size MAE: 0.022969
Epoch 158, Train Loss: 102465.0312, Valid Loss: 512.0196, SSIM MAE: 0.1978, Size MAE: 0.0226, Best Vloss: 520.2960, Best SSIM MAE: 0.201749, Best Size MAE: 0.022797
Epoch 159, Train Loss: 81409.0625, Valid Loss: 501.4383, SSIM MAE: 0.1942, Size MAE: 0.0224, Best Vloss: 512.0196, Best SSIM MAE: 0.197849, Best Size MAE: 0.022615
Epoch 160, Train Loss: 63977.5820, Valid Loss: 490.0106, SSIM MAE: 0.1905, Size MAE: 0.0221, Best Vloss: 501.4383, Best SSIM MAE: 0.194185, Best Size MAE: 0.022379
Epoch 161, Train Loss: 61764.7422, Valid Loss: 479.7357, SSIM MAE: 0.1869, Size MAE: 0.0219, Best Vloss: 490.0106, Best SSIM MAE: 0.190512, Best Size MAE: 0.022122
Epoch 162, Train Loss: 65150.3984, Valid Loss: 470.3126, SSIM MAE: 0.1834, Size MAE: 0.0217, Best Vloss: 479.7357, Best SSIM MAE: 0.186878, Best Size MAE: 0.021887
Epoch 163, Train Loss: 108870.6797, Valid Loss: 462.2387, SSIM MAE: 0.1798, Size MAE: 0.0215, Best Vloss: 470.3126, Best SSIM MAE: 0.183354, Best Size MAE: 0.021671
Epoch 164, Train Loss: 69451.2031, Valid Loss: 451.7578, SSIM MAE: 0.1763, Size MAE: 0.0212, Best Vloss: 462.2387, Best SSIM MAE: 0.179847, Best Size MAE: 0.021484
Epoch 165, Train Loss: 66296.8828, Valid Loss: 442.5928, SSIM MAE: 0.1729, Size MAE: 0.0210, Best Vloss: 451.7578, Best SSIM MAE: 0.176332, Best Size MAE: 0.021237
Epoch 166, Train Loss: 56466.8906, Valid Loss: 431.3758, SSIM MAE: 0.1694, Size MAE: 0.0208, Best Vloss: 442.5928, Best SSIM MAE: 0.172855, Best Size MAE: 0.021020
Epoch 167, Train Loss: 58440.3203, Valid Loss: 423.0341, SSIM MAE: 0.1661, Size MAE: 0.0205, Best Vloss: 431.3758, Best SSIM MAE: 0.169410, Best Size MAE: 0.020751
Epoch 168, Train Loss: 71010.6016, Valid Loss: 414.3504, SSIM MAE: 0.1628, Size MAE: 0.0203, Best Vloss: 423.0341, Best SSIM MAE: 0.166052, Best Size MAE: 0.020550
Epoch 169, Train Loss: 52260.1992, Valid Loss: 403.2183, SSIM MAE: 0.1596, Size MAE: 0.0201, Best Vloss: 414.3504, Best SSIM MAE: 0.162807, Best Size MAE: 0.020337
Epoch 170, Train Loss: 114016.6016, Valid Loss: 394.3361, SSIM MAE: 0.1563, Size MAE: 0.0198, Best Vloss: 403.2183, Best SSIM MAE: 0.159573, Best Size MAE: 0.020061
Epoch 171, Train Loss: 47932.5000, Valid Loss: 385.7311, SSIM MAE: 0.1531, Size MAE: 0.0196, Best Vloss: 394.3361, Best SSIM MAE: 0.156349, Best Size MAE: 0.019838
Epoch 172, Train Loss: 68712.2734, Valid Loss: 376.2733, SSIM MAE: 0.1499, Size MAE: 0.0194, Best Vloss: 385.7311, Best SSIM MAE: 0.153130, Best Size MAE: 0.019619
Epoch 173, Train Loss: 44951.7930, Valid Loss: 367.4935, SSIM MAE: 0.1468, Size MAE: 0.0191, Best Vloss: 376.2733, Best SSIM MAE: 0.149935, Best Size MAE: 0.019376
Epoch 174, Train Loss: 54648.7227, Valid Loss: 361.0237, SSIM MAE: 0.1438, Size MAE: 0.0190, Best Vloss: 367.4935, Best SSIM MAE: 0.146826, Best Size MAE: 0.019148
Epoch 175, Train Loss: 77284.6172, Valid Loss: 354.5581, SSIM MAE: 0.1408, Size MAE: 0.0188, Best Vloss: 361.0237, Best SSIM MAE: 0.143803, Best Size MAE: 0.018978
Epoch 176, Train Loss: 47683.3711, Valid Loss: 346.1797, SSIM MAE: 0.1378, Size MAE: 0.0186, Best Vloss: 354.5581, Best SSIM MAE: 0.140791, Best Size MAE: 0.018807
Epoch 177, Train Loss: 77407.0703, Valid Loss: 337.4817, SSIM MAE: 0.1347, Size MAE: 0.0183, Best Vloss: 346.1797, Best SSIM MAE: 0.137753, Best Size MAE: 0.018583
Epoch 178, Train Loss: 38186.3516, Valid Loss: 328.4174, SSIM MAE: 0.1317, Size MAE: 0.0181, Best Vloss: 337.4817, Best SSIM MAE: 0.134739, Best Size MAE: 0.018346
Epoch 179, Train Loss: 76077.8438, Valid Loss: 320.9265, SSIM MAE: 0.1289, Size MAE: 0.0179, Best Vloss: 328.4174, Best SSIM MAE: 0.131749, Best Size MAE: 0.018097
Epoch 180, Train Loss: 115453.4922, Valid Loss: 313.4911, SSIM MAE: 0.1260, Size MAE: 0.0177, Best Vloss: 320.9265, Best SSIM MAE: 0.128894, Best Size MAE: 0.017888
Epoch 181, Train Loss: 49069.1133, Valid Loss: 306.9766, SSIM MAE: 0.1232, Size MAE: 0.0175, Best Vloss: 313.4911, Best SSIM MAE: 0.126045, Best Size MAE: 0.017680
Epoch 182, Train Loss: 55156.0391, Valid Loss: 298.2390, SSIM MAE: 0.1204, Size MAE: 0.0172, Best Vloss: 306.9766, Best SSIM MAE: 0.123223, Best Size MAE: 0.017496
Epoch 183, Train Loss: 37155.6758, Valid Loss: 287.0652, SSIM MAE: 0.1176, Size MAE: 0.0169, Best Vloss: 298.2390, Best SSIM MAE: 0.120379, Best Size MAE: 0.017244
Epoch 184, Train Loss: 58533.4023, Valid Loss: 279.7464, SSIM MAE: 0.1148, Size MAE: 0.0167, Best Vloss: 287.0652, Best SSIM MAE: 0.117563, Best Size MAE: 0.016915
Epoch 185, Train Loss: 62909.0703, Valid Loss: 273.9409, SSIM MAE: 0.1122, Size MAE: 0.0165, Best Vloss: 279.7464, Best SSIM MAE: 0.114840, Best Size MAE: 0.016697
Epoch 186, Train Loss: 29928.9883, Valid Loss: 267.7477, SSIM MAE: 0.1095, Size MAE: 0.0163, Best Vloss: 273.9409, Best SSIM MAE: 0.112179, Best Size MAE: 0.016522
Epoch 187, Train Loss: 33759.5391, Valid Loss: 261.5027, SSIM MAE: 0.1069, Size MAE: 0.0161, Best Vloss: 267.7477, Best SSIM MAE: 0.109519, Best Size MAE: 0.016332
Epoch 188, Train Loss: 36721.9336, Valid Loss: 254.8611, SSIM MAE: 0.1043, Size MAE: 0.0159, Best Vloss: 261.5027, Best SSIM MAE: 0.106883, Best Size MAE: 0.016140
Epoch 189, Train Loss: 39084.8789, Valid Loss: 248.2289, SSIM MAE: 0.1017, Size MAE: 0.0157, Best Vloss: 254.8611, Best SSIM MAE: 0.104286, Best Size MAE: 0.015933
Epoch 190, Train Loss: 34060.8555, Valid Loss: 240.9433, SSIM MAE: 0.0992, Size MAE: 0.0155, Best Vloss: 248.2289, Best SSIM MAE: 0.101732, Best Size MAE: 0.015724
Epoch 191, Train Loss: 26221.8691, Valid Loss: 234.2056, SSIM MAE: 0.0967, Size MAE: 0.0153, Best Vloss: 240.9433, Best SSIM MAE: 0.099202, Best Size MAE: 0.015490
Epoch 192, Train Loss: 31569.1484, Valid Loss: 227.3786, SSIM MAE: 0.0942, Size MAE: 0.0150, Best Vloss: 234.2056, Best SSIM MAE: 0.096679, Best Size MAE: 0.015270
Epoch 193, Train Loss: 23429.5801, Valid Loss: 220.3525, SSIM MAE: 0.0917, Size MAE: 0.0148, Best Vloss: 227.3786, Best SSIM MAE: 0.094181, Best Size MAE: 0.015044
Epoch 194, Train Loss: 52290.3086, Valid Loss: 213.8341, SSIM MAE: 0.0893, Size MAE: 0.0146, Best Vloss: 220.3525, Best SSIM MAE: 0.091713, Best Size MAE: 0.014807
Epoch 195, Train Loss: 23816.7949, Valid Loss: 208.4529, SSIM MAE: 0.0869, Size MAE: 0.0144, Best Vloss: 213.8341, Best SSIM MAE: 0.089277, Best Size MAE: 0.014586
Epoch 196, Train Loss: 28863.9805, Valid Loss: 201.9714, SSIM MAE: 0.0846, Size MAE: 0.0142, Best Vloss: 208.4529, Best SSIM MAE: 0.086905, Best Size MAE: 0.014398
Epoch 197, Train Loss: 45075.6641, Valid Loss: 197.1848, SSIM MAE: 0.0825, Size MAE: 0.0140, Best Vloss: 201.9714, Best SSIM MAE: 0.084638, Best Size MAE: 0.014170
Epoch 198, Train Loss: 30808.1445, Valid Loss: 193.8430, SSIM MAE: 0.0804, Size MAE: 0.0139, Best Vloss: 197.1848, Best SSIM MAE: 0.082491, Best Size MAE: 0.013998
Epoch 199, Train Loss: 47168.7227, Valid Loss: 190.6966, SSIM MAE: 0.0783, Size MAE: 0.0138, Best Vloss: 193.8430, Best SSIM MAE: 0.080375, Best Size MAE: 0.013879
Epoch 200, Train Loss: 21489.6914, Valid Loss: 187.3144, SSIM MAE: 0.0762, Size MAE: 0.0136, Best Vloss: 190.6966, Best SSIM MAE: 0.078299, Best Size MAE: 0.013765
Epoch 201, Train Loss: 19324.4492, Valid Loss: 181.6222, SSIM MAE: 0.0742, Size MAE: 0.0134, Best Vloss: 187.3144, Best SSIM MAE: 0.076237, Best Size MAE: 0.013642
Epoch 202, Train Loss: 26130.3633, Valid Loss: 176.0658, SSIM MAE: 0.0722, Size MAE: 0.0132, Best Vloss: 181.6222, Best SSIM MAE: 0.074235, Best Size MAE: 0.013430
Epoch 203, Train Loss: 36776.7539, Valid Loss: 171.3200, SSIM MAE: 0.0703, Size MAE: 0.0130, Best Vloss: 176.0658, Best SSIM MAE: 0.072237, Best Size MAE: 0.013218
Epoch 204, Train Loss: 31902.1875, Valid Loss: 167.4596, SSIM MAE: 0.0685, Size MAE: 0.0129, Best Vloss: 171.3200, Best SSIM MAE: 0.070336, Best Size MAE: 0.013036
Epoch 205, Train Loss: 17016.0176, Valid Loss: 163.2965, SSIM MAE: 0.0666, Size MAE: 0.0127, Best Vloss: 167.4596, Best SSIM MAE: 0.068467, Best Size MAE: 0.012885
Epoch 206, Train Loss: 26432.6270, Valid Loss: 160.2485, SSIM MAE: 0.0648, Size MAE: 0.0126, Best Vloss: 163.2965, Best SSIM MAE: 0.066629, Best Size MAE: 0.012721
Epoch 207, Train Loss: 20606.2363, Valid Loss: 156.7205, SSIM MAE: 0.0631, Size MAE: 0.0125, Best Vloss: 160.2485, Best SSIM MAE: 0.064836, Best Size MAE: 0.012602
Epoch 208, Train Loss: 39205.9766, Valid Loss: 154.6138, SSIM MAE: 0.0614, Size MAE: 0.0124, Best Vloss: 156.7205, Best SSIM MAE: 0.063115, Best Size MAE: 0.012460
Epoch 209, Train Loss: 34125.0234, Valid Loss: 152.1097, SSIM MAE: 0.0597, Size MAE: 0.0123, Best Vloss: 154.6138, Best SSIM MAE: 0.061391, Best Size MAE: 0.012376
Epoch 210, Train Loss: 23916.7070, Valid Loss: 148.6678, SSIM MAE: 0.0580, Size MAE: 0.0121, Best Vloss: 152.1097, Best SSIM MAE: 0.059690, Best Size MAE: 0.012274
Epoch 211, Train Loss: 19447.3086, Valid Loss: 145.2610, SSIM MAE: 0.0564, Size MAE: 0.0120, Best Vloss: 148.6678, Best SSIM MAE: 0.058001, Best Size MAE: 0.012133
Epoch 212, Train Loss: 20124.2363, Valid Loss: 141.0368, SSIM MAE: 0.0548, Size MAE: 0.0118, Best Vloss: 145.2610, Best SSIM MAE: 0.056368, Best Size MAE: 0.011993
Epoch 213, Train Loss: 18195.1777, Valid Loss: 137.8108, SSIM MAE: 0.0532, Size MAE: 0.0117, Best Vloss: 141.0368, Best SSIM MAE: 0.054780, Best Size MAE: 0.011813
Epoch 214, Train Loss: 10928.3740, Valid Loss: 134.6355, SSIM MAE: 0.0517, Size MAE: 0.0115, Best Vloss: 137.8108, Best SSIM MAE: 0.053215, Best Size MAE: 0.011674
Epoch 215, Train Loss: 17827.8145, Valid Loss: 131.8291, SSIM MAE: 0.0502, Size MAE: 0.0114, Best Vloss: 134.6355, Best SSIM MAE: 0.051674, Best Size MAE: 0.011537
Epoch 216, Train Loss: 17429.0117, Valid Loss: 130.1242, SSIM MAE: 0.0488, Size MAE: 0.0113, Best Vloss: 131.8291, Best SSIM MAE: 0.050195, Best Size MAE: 0.011417
Epoch 217, Train Loss: 20830.8789, Valid Loss: 129.8768, SSIM MAE: 0.0474, Size MAE: 0.0113, Best Vloss: 130.1242, Best SSIM MAE: 0.048768, Best Size MAE: 0.011344
Epoch 218, Train Loss: 38067.4141, Valid Loss: 126.8239, SSIM MAE: 0.0460, Size MAE: 0.0112, Best Vloss: 129.8768, Best SSIM MAE: 0.047372, Best Size MAE: 0.011336
Epoch 219, Train Loss: 21017.5469, Valid Loss: 124.9715, SSIM MAE: 0.0446, Size MAE: 0.0111, Best Vloss: 126.8239, Best SSIM MAE: 0.045984, Best Size MAE: 0.011199
Epoch 220, Train Loss: 23715.9023, Valid Loss: 123.0457, SSIM MAE: 0.0433, Size MAE: 0.0110, Best Vloss: 124.9715, Best SSIM MAE: 0.044622, Best Size MAE: 0.011116
Epoch 221, Train Loss: 24081.0449, Valid Loss: 120.0903, SSIM MAE: 0.0420, Size MAE: 0.0109, Best Vloss: 123.0457, Best SSIM MAE: 0.043286, Best Size MAE: 0.011030
Epoch 222, Train Loss: 12842.7246, Valid Loss: 115.7859, SSIM MAE: 0.0407, Size MAE: 0.0107, Best Vloss: 120.0903, Best SSIM MAE: 0.041996, Best Size MAE: 0.010893
Epoch 223, Train Loss: 12795.4785, Valid Loss: 112.6277, SSIM MAE: 0.0395, Size MAE: 0.0105, Best Vloss: 115.7859, Best SSIM MAE: 0.040739, Best Size MAE: 0.010688
Epoch 224, Train Loss: 7597.0010, Valid Loss: 108.2186, SSIM MAE: 0.0383, Size MAE: 0.0103, Best Vloss: 112.6277, Best SSIM MAE: 0.039478, Best Size MAE: 0.010536
Epoch 225, Train Loss: 12976.0430, Valid Loss: 105.6756, SSIM MAE: 0.0371, Size MAE: 0.0102, Best Vloss: 108.2186, Best SSIM MAE: 0.038252, Best Size MAE: 0.010319
Epoch 226, Train Loss: 23018.5762, Valid Loss: 103.1349, SSIM MAE: 0.0359, Size MAE: 0.0101, Best Vloss: 105.6756, Best SSIM MAE: 0.037059, Best Size MAE: 0.010195
Epoch 227, Train Loss: 9595.9160, Valid Loss: 100.3546, SSIM MAE: 0.0347, Size MAE: 0.0099, Best Vloss: 103.1349, Best SSIM MAE: 0.035879, Best Size MAE: 0.010071
Epoch 228, Train Loss: 8499.4941, Valid Loss: 96.6780, SSIM MAE: 0.0336, Size MAE: 0.0097, Best Vloss: 100.3546, Best SSIM MAE: 0.034703, Best Size MAE: 0.009930
Epoch 229, Train Loss: 8941.4570, Valid Loss: 94.5220, SSIM MAE: 0.0325, Size MAE: 0.0096, Best Vloss: 96.6780, Best SSIM MAE: 0.033558, Best Size MAE: 0.009740
Epoch 230, Train Loss: 13702.4658, Valid Loss: 92.8084, SSIM MAE: 0.0315, Size MAE: 0.0095, Best Vloss: 94.5220, Best SSIM MAE: 0.032492, Best Size MAE: 0.009631
Epoch 231, Train Loss: 23506.8555, Valid Loss: 90.1748, SSIM MAE: 0.0306, Size MAE: 0.0094, Best Vloss: 92.8084, Best SSIM MAE: 0.031511, Best Size MAE: 0.009542
Epoch 232, Train Loss: 15624.1318, Valid Loss: 88.1598, SSIM MAE: 0.0297, Size MAE: 0.0093, Best Vloss: 90.1748, Best SSIM MAE: 0.030635, Best Size MAE: 0.009404
Epoch 233, Train Loss: 11800.1523, Valid Loss: 86.9727, SSIM MAE: 0.0288, Size MAE: 0.0092, Best Vloss: 88.1598, Best SSIM MAE: 0.029746, Best Size MAE: 0.009294
Epoch 234, Train Loss: 13460.5225, Valid Loss: 85.3758, SSIM MAE: 0.0280, Size MAE: 0.0091, Best Vloss: 86.9727, Best SSIM MAE: 0.028846, Best Size MAE: 0.009230
Epoch 235, Train Loss: 43151.1562, Valid Loss: 84.0443, SSIM MAE: 0.0272, Size MAE: 0.0091, Best Vloss: 85.3758, Best SSIM MAE: 0.028003, Best Size MAE: 0.009142
Epoch 236, Train Loss: 35892.2617, Valid Loss: 83.8812, SSIM MAE: 0.0264, Size MAE: 0.0091, Best Vloss: 84.0443, Best SSIM MAE: 0.027188, Best Size MAE: 0.009069
Epoch 237, Train Loss: 12390.2861, Valid Loss: 82.4741, SSIM MAE: 0.0257, Size MAE: 0.0090, Best Vloss: 83.8812, Best SSIM MAE: 0.026404, Best Size MAE: 0.009062
Epoch 238, Train Loss: 11089.7021, Valid Loss: 80.3683, SSIM MAE: 0.0249, Size MAE: 0.0089, Best Vloss: 82.4741, Best SSIM MAE: 0.025651, Best Size MAE: 0.008984
Epoch 239, Train Loss: 7945.2544, Valid Loss: 78.0181, SSIM MAE: 0.0243, Size MAE: 0.0087, Best Vloss: 80.3683, Best SSIM MAE: 0.024932, Best Size MAE: 0.008864
Epoch 240, Train Loss: 10787.9717, Valid Loss: 75.9907, SSIM MAE: 0.0237, Size MAE: 0.0086, Best Vloss: 78.0181, Best SSIM MAE: 0.024278, Best Size MAE: 0.008731
Epoch 241, Train Loss: 14102.9297, Valid Loss: 73.8143, SSIM MAE: 0.0230, Size MAE: 0.0085, Best Vloss: 75.9907, Best SSIM MAE: 0.023650, Best Size MAE: 0.008611
Epoch 242, Train Loss: 10192.0312, Valid Loss: 71.6175, SSIM MAE: 0.0225, Size MAE: 0.0083, Best Vloss: 73.8143, Best SSIM MAE: 0.023043, Best Size MAE: 0.008482
Epoch 243, Train Loss: 34170.4062, Valid Loss: 71.0566, SSIM MAE: 0.0219, Size MAE: 0.0083, Best Vloss: 71.6175, Best SSIM MAE: 0.022451, Best Size MAE: 0.008349
Epoch 244, Train Loss: 28413.5293, Valid Loss: 70.4380, SSIM MAE: 0.0213, Size MAE: 0.0083, Best Vloss: 71.0566, Best SSIM MAE: 0.021893, Best Size MAE: 0.008320
Epoch 245, Train Loss: 9093.3711, Valid Loss: 69.0300, SSIM MAE: 0.0207, Size MAE: 0.0082, Best Vloss: 70.4380, Best SSIM MAE: 0.021313, Best Size MAE: 0.008282
Epoch 246, Train Loss: 9193.0205, Valid Loss: 66.6996, SSIM MAE: 0.0201, Size MAE: 0.0080, Best Vloss: 69.0300, Best SSIM MAE: 0.020674, Best Size MAE: 0.008197
Epoch 247, Train Loss: 6197.7573, Valid Loss: 64.5689, SSIM MAE: 0.0195, Size MAE: 0.0079, Best Vloss: 66.6996, Best SSIM MAE: 0.020059, Best Size MAE: 0.008049
Epoch 248, Train Loss: 7728.6753, Valid Loss: 62.6593, SSIM MAE: 0.0190, Size MAE: 0.0078, Best Vloss: 64.5689, Best SSIM MAE: 0.019487, Best Size MAE: 0.007912
Epoch 249, Train Loss: 14500.6406, Valid Loss: 62.2030, SSIM MAE: 0.0185, Size MAE: 0.0078, Best Vloss: 62.6593, Best SSIM MAE: 0.018964, Best Size MAE: 0.007787
Epoch 250, Train Loss: 7396.2256, Valid Loss: 61.0919, SSIM MAE: 0.0180, Size MAE: 0.0077, Best Vloss: 62.2030, Best SSIM MAE: 0.018475, Best Size MAE: 0.007763
Epoch 251, Train Loss: 8638.1543, Valid Loss: 59.3029, SSIM MAE: 0.0175, Size MAE: 0.0076, Best Vloss: 61.0919, Best SSIM MAE: 0.017987, Best Size MAE: 0.007693
Epoch 252, Train Loss: 2955.5674, Valid Loss: 57.1817, SSIM MAE: 0.0171, Size MAE: 0.0074, Best Vloss: 59.3029, Best SSIM MAE: 0.017548, Best Size MAE: 0.007574
Epoch 253, Train Loss: 5081.3599, Valid Loss: 54.9891, SSIM MAE: 0.0167, Size MAE: 0.0073, Best Vloss: 57.1817, Best SSIM MAE: 0.017099, Best Size MAE: 0.007428
Epoch 254, Train Loss: 7579.2061, Valid Loss: 53.2982, SSIM MAE: 0.0162, Size MAE: 0.0072, Best Vloss: 54.9891, Best SSIM MAE: 0.016668, Best Size MAE: 0.007277
Epoch 255, Train Loss: 10060.3652, Valid Loss: 52.2984, SSIM MAE: 0.0158, Size MAE: 0.0071, Best Vloss: 53.2982, Best SSIM MAE: 0.016217, Best Size MAE: 0.007158
Epoch 256, Train Loss: 16944.9121, Valid Loss: 51.7161, SSIM MAE: 0.0154, Size MAE: 0.0071, Best Vloss: 52.2984, Best SSIM MAE: 0.015810, Best Size MAE: 0.007088
Epoch 257, Train Loss: 12596.3154, Valid Loss: 51.9348, SSIM MAE: 0.0150, Size MAE: 0.0071, Best Vloss: 51.7161, Best SSIM MAE: 0.015421, Best Size MAE: 0.007051
Epoch 258, Train Loss: 14525.9053, Valid Loss: 51.6112, SSIM MAE: 0.0146, Size MAE: 0.0071, Best Vloss: 51.7161, Best SSIM MAE: 0.014983, Best Size MAE: 0.007051
Epoch 259, Train Loss: 8817.3691, Valid Loss: 49.6136, SSIM MAE: 0.0142, Size MAE: 0.0069, Best Vloss: 51.6112, Best SSIM MAE: 0.014632, Best Size MAE: 0.007051
Epoch 260, Train Loss: 5293.2241, Valid Loss: 47.6760, SSIM MAE: 0.0139, Size MAE: 0.0068, Best Vloss: 49.6136, Best SSIM MAE: 0.014249, Best Size MAE: 0.006907
Epoch 261, Train Loss: 5767.9111, Valid Loss: 46.0012, SSIM MAE: 0.0135, Size MAE: 0.0066, Best Vloss: 47.6760, Best SSIM MAE: 0.013870, Best Size MAE: 0.006766
Epoch 262, Train Loss: 11135.6348, Valid Loss: 45.1376, SSIM MAE: 0.0132, Size MAE: 0.0066, Best Vloss: 46.0012, Best SSIM MAE: 0.013496, Best Size MAE: 0.006637
Epoch 263, Train Loss: 6388.1909, Valid Loss: 45.1160, SSIM MAE: 0.0129, Size MAE: 0.0066, Best Vloss: 45.1376, Best SSIM MAE: 0.013234, Best Size MAE: 0.006571
Epoch 264, Train Loss: 5798.1362, Valid Loss: 43.8779, SSIM MAE: 0.0126, Size MAE: 0.0065, Best Vloss: 45.1160, Best SSIM MAE: 0.012920, Best Size MAE: 0.006571
Epoch 265, Train Loss: 2859.5303, Valid Loss: 42.6722, SSIM MAE: 0.0123, Size MAE: 0.0064, Best Vloss: 43.8779, Best SSIM MAE: 0.012613, Best Size MAE: 0.006470
Epoch 266, Train Loss: 13679.3184, Valid Loss: 42.5854, SSIM MAE: 0.0121, Size MAE: 0.0064, Best Vloss: 42.6722, Best SSIM MAE: 0.012303, Best Size MAE: 0.006374
Epoch 267, Train Loss: 11397.9082, Valid Loss: 41.6957, SSIM MAE: 0.0118, Size MAE: 0.0063, Best Vloss: 42.5854, Best SSIM MAE: 0.012090, Best Size MAE: 0.006363
Epoch 268, Train Loss: 17414.2129, Valid Loss: 40.8971, SSIM MAE: 0.0116, Size MAE: 0.0062, Best Vloss: 41.6957, Best SSIM MAE: 0.011817, Best Size MAE: 0.006287
